score,train_excess,test_excess,train_cagr,test_cagr,test_mdd,bench_mdd,sharpe,calmar,turnover,holdings,gap,rs_threshold,vol_contract_max,base_tight_max,adtv_min_m,rs_accel_min,price_vs_ma50_min,pct_from_52w_high_min,vol_trend_min,liquidity_power,cap_pct,bear_exposure
0.6671960708096223,0.0157059234906074,0.16950319858617147,0.2864988897173908,0.3263106414021455,-0.21871759060674303,-0.2611418577155121,1.1805634007907622,1.4919268290078054,1.4910038294496017,33.75925925925926,-0.15379727509556407,65,1.0,1.0,10,0.0,-99.0,-30.0,0.0,1.5,0.12,0.4
0.6650152299790505,0.1859161204599018,0.18639687070652222,0.4567090866866852,0.34320431352249625,-0.32509872903557285,-0.2611418577155121,1.030279702723835,1.0556925723475905,1.5577253710740468,38.51851851851852,-0.00048075024662042054,65,1.1,1.0,25,0.0,-99.0,-30.0,0.0,3.0,0.25,0.5
0.64815976459212,0.010188680930321992,0.16406413577216217,0.2809816471571054,0.3208715785881362,-0.21663446974267894,-0.2611418577155121,1.146349538188796,1.4811658503343044,1.4246536424969554,36.333333333333336,-0.15387545484184018,70,1.0,1.1,25,0.0,-99.0,-20.0,0.0,1.5,0.18,0.4
0.6376775082372406,0.022043266357614,0.22470127452787203,0.2928362325843974,0.38150871734384606,-0.29012759340149913,-0.2611418577155121,0.8866056221895156,1.3149687448580158,1.4793364047559108,7.203703703703703,-0.20265800817025803,80,1.0,1.0,10,0.0,-99.0,-20.0,0.95,2.0,0.25,0.4
0.6012911307653928,-0.002374318633626027,0.2017839471144196,0.26841864759315737,0.35859138993039363,-0.22595808110500434,-0.2611418577155121,0.928259799759173,1.5869819223847703,1.5527209727460884,9.11111111111111,-0.20415826574804563,75,1.0,1.0,15,0.0,-99.0,-30.0,0.95,1.5,0.2,0.4
0.5775617630509611,-0.029874774899680823,0.1534088147901118,0.24091819132710257,0.31021625760608584,-0.2600545636342182,-0.2611418577155121,1.1886664090269423,1.1928891124649632,1.4904103697772153,16.35185185185185,-0.18328358968979264,80,1.1,1.0,25,0.0,-99.0,-99.0,0.85,1.0,0.2,0.4
0.5729453235020638,-0.07849855748069112,0.25518352633744357,0.19229440874609227,0.4119909691534176,-0.32822540301804126,-0.2611418577155121,0.9314232639769766,1.2552074439246619,1.4855041313766866,13.907407407407407,-0.3336820838181347,75,1.1,0.95,15,0.0,-99.0,-99.0,0.85,3.0,0.18,0.4
0.5716991051535023,-0.19187796629183973,0.17220342946363276,0.07891499993494366,0.3290108722796068,-0.20308287189604268,-0.2611418577155121,1.2428758338568069,1.6200818375664205,1.248237112913199,3.8333333333333335,-0.3640813957554725,80,0.95,0.95,25,-99.0,-99.0,-30.0,1.0,3.0,0.12,0.25
0.5659442349546603,0.09286999864885281,0.17828413809863708,0.3636629648756362,0.3350915809146111,-0.2650806579434395,-0.2611418577155121,0.8067516022799006,1.2641117745607449,1.524254595580665,11.407407407407407,-0.08541413944978427,75,0.95,1.0,25,-99.0,-99.0,-99.0,0.95,2.5,0.15,0.25
0.5610528667811281,0.009293857100079572,0.13267497298614628,0.28008682332686297,0.2894824158021203,-0.22109145537644334,-0.2611418577155121,1.1903815976124692,1.3093333494468635,1.4715223602787495,23.037037037037038,-0.1233811158860667,75,1.1,1.0,25,-99.0,-99.0,-30.0,0.9,1.0,0.2,0.4
0.5606746806100806,7.116941519980102e-05,0.13948425186514757,0.2708641356419832,0.2962916946811216,-0.22992804169899503,-0.2611418577155121,1.1557990143712482,1.288627922421942,1.45249583862062,18.35185185185185,-0.13941308244994777,80,1.1,1.0,10,-99.0,-99.0,-30.0,0.9,1.0,0.2,0.3
