ticker,rs_pct,vol_trend,adtv_63m,vol_contraction,close,rev_latest_q,rev_ttm,rev_yoy_pct,rev_prior_yoy_pct,rev_accel,latest_q_date,concept
RBRK,89.52727272727272,0.9668263424260631,302.6201363793146,1.1579700615068818,107.0199966430664,0.387068,1.913916,38.99260631784574,297.3727442860893,-258.38013796824356,2026-04-30,RevenueFromContractWithCustomerExcludingAssessedTax
RELY,86.25454545454545,0.9443671554981453,82.23445464921981,1.2851511301712761,25.985000610351562,0.495156,1.779304,20.22668337169663,25.213481406101362,-4.986798034404732,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
RGEN,87.49090909090908,0.8907475682168804,161.3605798238724,0.7034982207757637,182.02999877929688,0.04483,0.207499,46.55116050997058,303.71195850387,-257.1607979938994,2018-03-31,Revenues
RIG,81.01818181818182,1.0726331603929395,209.5364955692382,0.9814308117750516,5.739999771118164,0.664,4.544,-15.414012738853502,158.719646799117,-174.1336595379705,2018-03-31,Revenues
RIO,82.98181818181818,0.8614982465435697,256.54989104743834,0.9081814767129361,104.77999877929688,,,,,,,
RNG,95.56363636363636,0.8818660046959296,91.47414255380176,0.6114994175258618,68.52999877929688,0.657011,3.792717,5.901534176448022,5.251643640451201,0.6498905359968212,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
ROIV,97.01818181818182,1.0494402010255472,188.3151580728864,0.8661853137526005,37.58000183105469,0.001442,0.010923,-33.5483870967742,-36.34952317587048,2.801136079096281,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
RPRX,87.85454545454544,0.8675029414870751,191.80882458771597,0.9083518454388807,61.91999816894531,0.674141,2.492673,16.4993562769478,10.968645676967938,5.530710599979862,2026-06-30,Revenues
RVMD,99.41818181818182,0.7557801838874069,457.7005800655304,0.915380409746702,221.14999389648438,0.0,0.0,,-100.0,,2024-09-30,RevenueFromContractWithCustomerExcludingAssessedTax
RVTY,81.96363636363635,1.042202743797559,164.4527761732798,0.9026773504912451,129.7100067138672,0.741214,3.311822,-27.89115778618751,-17.35857380865305,-10.532583977534461,2023-01-01,Revenues
S,87.63636363636364,1.0255090849922133,139.80433787421876,1.1635693708368124,22.709999084472656,0.291981,1.069734,20.562136896479107,20.795619768675582,-0.23348287219647545,2026-07-31,RevenueFromContractWithCustomerExcludingAssessedTax
SIMO,97.6,1.1950343041062672,283.92785286133784,0.9350667576101387,255.0800018310547,,,,,,,
SITM,93.81818181818183,0.8631713794719575,345.94832570064483,1.1574232470739938,599.8900146484375,0.157432,0.42406,126.5404207557487,88.29293364724607,38.247487108502625,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
